Bankrupt;x1;x2;x3;x4
0;0.763786652;0.93673597;0.490761956;0.883181667
0;0.780023935;0.944011249;0.486520743;0.883756084
1;0.701798348;0.905277282;0.431823722;0.866009614
0;0.800452553;0.940372153;0.524399162;0.966653566
0;0.731175449;0.900192607;0.447179837;0.878163074
0;0.778930412;0.936260208;0.485107005;0.880521208
0;0.758692112;0.940941131;0.46970214;0.886900263
1;0.83258762;0.882223386;0.433676205;0.99891163
0;0.824592824;0.946551134;0.507336811;0.975481452
0;0.765303123;0.935329016;0.517330473;0.911297881
0;0.767754353;0.939824084;0.489786964;0.890286302
0;0.776741412;0.93412847;0.480719544;0.904676966
1;0.778467252;0.923033507;0.44118364;0.826919007
1;0.702671893;0.934702252;0.493881929;0.824651571
1;0.749623717;0.934738873;0.488275728;0.792514436
1;0.717091893;0.880487934;0.360795593;0.841339904
0;0.782010565;0.940748516;0.497343148;0.929830396
0;0.773522478;0.939239;0.524204163;0.890528162
0;0.752222281;0.931377437;0.48232828;0.840281767
0;0.809546586;0.938267695;0.513820504;0.9368141
0;0.808243499;0.935742147;0.492029445;0.880883998
0;0.773062549;0.929592437;0.458587237;0.861323578
0;0.788089262;0.936732685;0.490956954;0.866281706
0;0.760698188;0.935018011;0.507824307;0.887897935
0;0.75981226;0.927377353;0.459220982;0.879342141
0;0.727896165;0.926733779;0.491200702;0.840432929
0;0.728851231;0.911663669;0.381952908;0.919853675
0;0.813648542;0.950333579;0.519280456;0.939686187
0;0.766501986;0.938281107;0.508896797;0.831846903
0;0.806527337;0.934959697;0.49602691;0.834174804
0;0.806178884;0.938309951;0.513528007;0.884542129
0;0.782627108;0.93789542;0.506898065;0.876590985
0;0.811738441;0.93622865;0.506508068;0.864558455
0;0.679749326;0.931587019;0.485399503;0.790972579
0;0.806593603;0.939196662;0.504996831;0.869758442
0;0.715689416;0.930683248;0.486228246;0.77129123
0;0.799939456;0.92890288;0.448154829;0.802128367
0;0.70391086;0.917793226;0.471505874;0.786316776
0;0.78188933;0.936273971;0.514015502;0.861414276
0;0.777634439;0.937450221;0.517427973;0.791153974
0;0.825763305;0.938470572;0.527616633;0.891193276
0;0.773450308;0.93813097;0.504606835;0.811409741
0;0.769792041;0.935327123;0.499244382;0.818272516
0;0.765446667;0.93895392;0.523765417;0.842277111
0;0.832401368;0.933494968;0.49826939;0.801493485
0;0.795697936;0.936493096;0.514697996;0.833116667
1;0.68374862;0.93141028;0.484960757;0.79596094
1;0.771262689;0.924882104;0.460098474;0.81261904
1;0.749024321;0.935399654;0.512358017;0.85793754
1;0.717263684;0.9205638;0.420465071;0.856667775
1;0.742130427;0.93508567;0.505874324;0.816186474
1;0.719551864;0.912694436;0.463657193;0.836532938
0;0.755637215;0.94058844;0.500950617;0.890739789
0;0.779130754;0.941053821;0.549456442;0.896876984
0;0.753359419;0.933608576;0.501779359;0.834265502
0;0.79965329;0.934556463;0.508116804;0.933004807
0;0.803039502;0.934855766;0.484960757;0.872086344
0;0.767401079;0.920288696;0.442109882;0.842246878
0;0.773491307;0.935712661;0.495246917;0.843123621
0;0.754694468;0.93500991;0.519036708;0.886477008
0;0.754805437;0.921903763;0.461317213;0.874263083
0;0.744718124;0.931037186;0.496173158;0.850863138
0;0.706208977;0.921496728;0.426948764;0.895909544
0;0.782448743;0.930224308;0.482474528;0.873084016
0;0.778352405;0.948405471;0.510261785;0.929860628
0;0.793662395;0.93692577;0.502169356;0.816670194
0;0.815700845;0.932338344;0.490128211;0.841067811
0;0.799588176;0.937105989;0.501291864;0.884542129
0;0.758119252;0.930821015;0.47881831;0.864467757
0;0.781807218;0.936519154;0.497976893;0.872811924
0;0.685202657;0.932088907;0.487836981;0.796353962
0;0.782869888;0.93797943;0.493979428;0.863258458
0;0.71401642;0.926530465;0.467167162;0.77603773
0;0.78796895;0.926041761;0.458830985;0.789491187
0;0.702555751;0.917790107;0.49144445;0.787072588
0;0.761852621;0.936143768;0.508116804;0.857363122
0;0.774081085;0.939359538;0.513674255;0.815702754
0;0.81160275;0.94202562;0.554477648;0.88127702
0;0.756947782;0.938233477;0.5029006;0.809384164
0;0.77049768;0.935448743;0.508019305;0.813556248
0;0.776890887;0.934621743;0.503241847;0.842005019
0;0.795023764;0.934419962;0.500999366;0.797502797
0;0.802994655;0.933699999;0.501340613;0.833358527
1;0.723813923;0.91858858;0.468629649;0.836744566
0;0.747894049;0.939567567;0.4970994;0.897390936
0;0.779128558;0.935732975;0.508019305;0.894549082
0;0.736454993;0.931121705;0.482669527;0.825195755
0;0.783420008;0.926104051;0.436991176;0.909453699
0;0.81329314;0.934785709;0.477989568;0.879916558
0;0.770845;0.924699844;0.468970897;0.839979442
0;0.769801954;0.935161527;0.491005704;0.831060858
0;0.757193694;0.933851996;0.500365622;0.894186293
0;0.751249708;0.918368364;0.467605908;0.885902591
0;0.795604336;0.933196573;0.491590699;0.876681682
0;0.698933007;0.913505164;0.400672744;0.87580494
0;0.764338085;0.931760407;0.480378297;0.88284911
0;0.776980556;0.94630513;0.504070589;0.917949028
0;0.779902248;0.934947901;0.489689465;0.828853886
0;0.80974813;0.931720617;0.481938283;0.841430601
0;0.823815608;0.936497217;0.479647053;0.885418871
0;0.752384989;0.934498022;0.493199435;0.859116607
0;0.775159553;0.931450416;0.469507142;0.84566315
0;0.684253752;0.931384953;0.488226978;0.798077214
0;0.79174868;0.940269178;0.505240579;0.875895637
0;0.701621239;0.929004656;0.471700873;0.77068658
0;0.771062531;0.932589026;0.494613172;0.79487257
0;0.694509874;0.917184862;0.494661922;0.795688847
0;0.762491419;0.931760184;0.484863257;0.862260785
0;0.781686059;0.936861249;0.49261444;0.812528343
0;0.804353822;0.941948718;0.535124068;0.898932793
0;0.753074106;0.937114351;0.491054453;0.800072558
0;0.7829791;0.936400019;0.507678058;0.832481785
0;0.788888355;0.938656298;0.52454541;0.859570094
0;0.798393831;0.925624904;0.460244723;0.817577168
0;0.806101635;0.931566358;0.484083264;0.846721287
1;0.831244004;0.933164409;0.487885731;0.860386371
0;0.799811439;0.941420812;0.506166821;0.87069565
0;0.793819966;0.949227528;0.595817287;0.922725761
0;0.756255812;0.935572598;0.499341881;0.835656196
0;0.815153621;0.935684796;0.492370692;0.933125737
0;0.806957976;0.939172275;0.504460586;0.859872419
0;0.778080642;0.926741643;0.490128211;0.847658494
0;0.770653901;0.933525722;0.470725881;0.817184146
0;0.787086496;0.944691351;0.551503924;0.899900233
0;0.77249561;0.933245927;0.49939063;0.892190948
0;0.788722191;0.941948643;0.514649247;0.863591015
0;0.724018379;0.929649461;0.509920538;0.914835082
0;0.750711033;0.93567949;0.495490664;0.86389334
0;0.813676162;0.958786307;0.57368498;0.95126523
0;0.799001621;0.937509595;0.504606835;0.811530671
0;0.838006788;0.94776448;0.550528933;0.859842186
0;0.820078533;0.938038735;0.507775557;0.860809626
0;0.792961661;0.934203937;0.487690733;0.870423557
0;0.802565326;0.93735994;0.509628041;0.858572422
0;0.70809413;0.934473166;0.504168089;0.795567917
0;0.784607375;0.945360205;0.527470385;0.867218913
0;0.723029414;0.936136701;0.500853118;0.768237748
0;0.779762427;0.937858253;0.524399162;0.814221362
0;0.756083158;0.924322816;0.503680593;0.803609759
0;0.854051948;0.940586112;0.531711598;0.868911933
0;0.760493568;0.932503578;0.485107005;0.799346978
0;0.796366599;0.941150923;0.532394092;0.841793391
0;0.793398197;0.9395247;0.493296934;0.799679536
0;0.797463203;0.940039571;0.520304197;0.853886386
0;0.786462697;0.933658789;0.486569493;0.837167821
0;0.801633473;0.933678571;0.485789499;0.802884179
0;0.835836709;0.941214781;0.535221567;0.882304925
1;0.761373769;0.907921884;0.499780627;0.812528343
0;0.752315955;0.941491775;0.50168186;0.825679475
0;0.787963588;0.947061172;0.570906255;0.933730387
0;0.782576704;0.949378235;0.575342466;0.893732805
0;0.855203838;0.940820327;0.554770146;0.917858331
0;0.810876355;0.93860999;0.494369424;0.860779394
0;0.810408211;0.934514719;0.488421976;0.889228165
0;0.772165589;0.934759896;0.49032321;0.819028328
0;0.793066658;0.959907566;0.579973675;0.904979291
0;0.764316249;0.927699613;0.474528348;0.870725882
0;0.801977466;0.9415279;0.511041778;0.838891072
0;0.751911466;0.925674872;0.432896212;0.902772319
0;0.823817473;0.949167607;0.586164871;0.841581764
0;0.844110332;0.961445034;0.569931263;0.93911177
0;0.84564797;0.944051708;0.554623897;0.842307343
0;0.824198051;0.95059114;0.509433042;0.849291048
0;0.847977837;0.945046112;0.551503924;0.851437555
0;0.810595557;0.934643512;0.496611905;0.884995616
0;0.861017921;0.948574824;0.597523522;0.873356108
0;0.800015001;0.941390613;0.518110467;0.811530671
0;0.772014232;0.93751143;0.476185833;0.830063186
0;0.756345974;0.922289124;0.453468532;0.78211446
0;0.77080479;0.950299691;0.598206016;0.844302688
0;0.77459399;0.942236149;0.544581485;0.857393355
0;0.793026904;0.945153238;0.548773948;0.870514255
0;0.85617317;0.94546053;0.530736606;0.865132872
0;0.816918768;0.946398816;0.569687515;0.914562989
0;0.79807148;0.942343855;0.543898991;0.843546875
0;0.793065474;0.944268948;0.501779359;0.817153914
0;0.76191265;0.940367861;0.515526739;0.825346918
0;0.798950875;0.936374896;0.50855555;0.845723615
0;0.793969005;0.938046027;0.505289329;0.78758654
0;0.818865153;0.944637568;0.585531127;0.832935272
1;0.663600274;0.924144568;0.458733486;0.785772591
0;0.734468134;0.920805593;0.43430995;0.866553799
0;0.761122996;0.930656926;0.458733486;0.922453669
0;0.714199728;0.942101284;0.479013309;0.898297911
0;0.77946041;0.941388769;0.529030371;0.929286211
0;0.76323542;0.939571378;0.507336811;0.889016537
0;0.758748586;0.938105494;0.471213377;0.880128186
0;0.808317346;0.938836653;0.520206698;0.948574538
0;0.803240338;0.937564566;0.498171891;0.916890891
0;0.797633868;0.935313978;0.509335543;0.878828189
0;0.786755217;0.939510632;0.502608102;0.902016507
0;0.83322084;0.953453877;0.526641642;0.905765335
0;0.794253118;0.936964004;0.510651782;0.883000272
0;0.792798966;0.952918632;0.502023107;0.883332829
1;0.696259499;0.905311802;0.370496758;0.836260846
1;0.824281066;0.927626603;0.443084873;0.824923663
0;0.797876878;0.946359255;0.479695803;0.920609487
0;0.809747905;0.947872289;0.506508068;0.840070139
0;0.809684792;0.932719742;0.489689465;0.825830638
0;0.796291394;0.929316021;0.506800565;0.880339813
0;0.836407466;0.946164797;0.512114269;0.902560692
0;0.80984284;0.938198799;0.492224443;0.878465399
0;0.842753671;0.940924725;0.527811632;0.965414034
0;0.855805022;0.94953728;0.56569005;0.866946821
0;0.783629857;0.938460245;0.516111734;0.926293195
0;0.805788616;0.947669579;0.588992346;0.895214197
0;0.835029265;0.941795742;0.524886657;0.837470145
0;0.88390367;0.940529428;0.527421635;0.883423527
0;0.807639716;0.939358981;0.495783162;0.80155395
0;0.925123091;0.943123621;0.513918003;0.985851196
0;0.915812445;0.946607398;0.537659045;0.926172265
0;0.751758225;0.959387468;0.617900843;0.920065302
0;0.779783149;0.934007702;0.566080047;0.925446685
0;0.806136759;0.942743215;0.558231365;0.797351634
0;0.775367699;0.922419164;0.433481207;0.869788675
0;0.925534243;0.913333311;0.42738751;0.917949028
0;0.776967029;0.943668722;0.5485302;0.87592587
0;0.980969561;0.921719847;0.418027592;0.981497717
0;0.715807841;0.958119125;0.733193585;0.829881791
0;0.784232051;0.933199423;0.476868327;0.823139946
0;0.733799474;0.929483917;0.46165846;0.877407262
0;0.70929561;0.929152903;0.523619168;0.831877135
0;0.780926473;0.931816543;0.529274119;0.924811803
0;0.843462604;0.950969963;0.4971969;0.97460471
0;0.845084675;0.941893985;0.499780627;0.860446836
0;0.796136858;0.924505691;0.469409643;0.865707289
0;0.833039466;0.931421081;0.461268464;0.901623485
0;0.82020891;0.937507004;0.505679325;0.812709738
0;0.815207482;0.943385106;0.525812899;0.854914291
0;0.88501252;0.943489157;0.531077853;0.893460713
0;0.796828187;0.935920638;0.520986691;0.822867854
0;0.830601298;0.944158412;0.528396627;0.791365601
0;0.848616826;0.934560487;0.486569493;0.932883877
0;0.901373357;0.94301495;0.530054112;0.944160595
0;0.769741649;0.935542708;0.485594501;0.910421139
0;0.832458721;0.933900911;0.487544484;0.801281857
0;0.895082366;0.931611992;0.560961342;0.933972247
0;0.819296774;0.910298225;0.440549895;0.90023279
0;0.847680143;0.935530932;0.507921806;0.841339904
0;0.925729893;0.947453239;0.61604836;0.965776824
0;0.882362661;0.935098508;0.495003169;0.875986335
0;0.796598022;0.943016157;0.477794569;0.918856003
0;0.815623587;0.938810971;0.496806903;0.973758201
0;0.829043916;0.940127969;0.513966753;0.899174653
0;0.886144641;0.929824886;0.465948423;0.939051305
0;0.751913008;0.932778493;0.508896797;0.83934456
0;0.841189419;0.957322267;0.653000536;0.949118723
0;0.76086313;0.931527134;0.49368693;0.77141216
0;0.917615451;0.953775455;0.570613757;0.91979321
0;0.828981053;0.916604435;0.410520158;0.929497838
0;0.812978303;0.97276876;0.56686004;0.9320676
0;0.755414727;0.928392415;0.529761615;0.946941984
0;0.765981793;0.934657578;0.489738215;0.780240046
0;0.796493041;0.94167832;0.591673573;0.844998035
0;0.791039151;0.942656984;0.534782821;0.870725882
0;0.894875126;0.863091867;0.387802857;0.919158328
0;0.795612491;0.934603763;0.511139278;0.829730629
0;0.782216487;0.934471803;0.497391898;0.838044563
0;0.849652899;0.934547257;0.485009506;0.883604922
0;0.782614784;0.927088754;0.482815775;0.858572422
0;0.854299069;0.932335926;0.469994638;0.828702724
0;0.924191305;0.965597725;0.631940721;0.948453608
0;0.891576629;0.951025905;0.635548189;0.895939777
0;0.912716223;0.900101465;0.301906108;0.939837349
0;0.810844786;0.939960814;0.504168089;0.909574629
0;0.835455011;0.910230267;0.334080827;0.990567464
0;0.792246268;0.926272265;0.455321016;0.845239895
0;0.796438686;0.913680501;0.362355579;0.860084046
0;0.792468001;0.940966225;0.531614098;0.927109472
0;0.770857104;0.906461861;0.441378638;0.853342202
0;0.878432024;0.878010381;0.390337835;0.936844333
0;0.97922758;0.930245679;0.459318481;0.963600085
0;0.73861775;0.922740504;0.422122556;0.877497959
0;0.900882108;0.918450345;0.44459611;0.934546664
0;0.751301528;0.947840608;0.525081656;0.843153853
0;0.760253845;0.939803632;0.507141813;0.857665447
0;0.865505308;0.876121747;0.383366646;0.973002388
1;0.777873883;0.92173281;0.443523619;0.895576987
1;0.73992292;0.936187345;0.498903135;0.821749252
1;0.847540763;0.854834083;0.024277288;0.929860628
1;0.761535438;0.899659604;0.459220982;0.81978414
1;0.708528845;0.910702375;0.411300151;0.768298213
1;0.710751219;0.927387952;0.491493199;0.880067721
1;0.795214058;0.932292692;0.479744552;0.855095686
0;0.776335419;0.943074728;0.484180763;0.89355141
0;0.797261293;0.94604055;0.514210501;0.854763128
0;0.792058913;0.931418021;0.498123141;0.816458566
0;0.811406884;0.942597475;0.5028031;0.954893128
0;0.769382076;0.935085198;0.48798323;0.841551531
0;0.824151432;0.947291333;0.580509921;0.943072225
0;0.908981868;0.947806408;0.552966412;0.93182574
0;0.754749427;0.938835519;0.509823039;0.909725791
0;0.843820006;0.943644266;0.566226296;0.929195513
0;0.849161257;0.940994062;0.528591625;0.864981709
0;0.784053332;0.937649716;0.50855555;0.907458355
0;0.824290235;0.939722296;0.510700531;0.824742268
0;0.820766347;0.940760649;0.490859455;0.988934909
0;0.780909912;0.944237527;0.544483986;0.891344439
0;0.813371184;0.950352415;0.617413348;0.930072256
0;0.799030468;0.940632688;0.547603958;0.902228134
0;0.828784615;0.944121307;0.557110125;0.817698098
0;0.802238263;0.927163348;0.484863257;0.875139825
0;0.93544621;0.932393718;0.517476722;0.924872268
0;0.792480912;0.935815952;0.51308926;0.921214137
0;0.90526868;0.947995465;0.612489641;0.915167639
0;0.731764435;0.942515067;0.551601423;0.810865556
0;0.830348383;0.940254545;0.527909131;0.885358406
0;0.864833519;0.929053428;0.531370351;0.930011791
0;0.801316357;0.941502083;0.450689806;0.966109381
0;0.786054672;0.937791858;0.514405499;0.813284155
0;0.724819375;0.934007931;0.475357091;0.890800254
0;0.684266336;0.923034846;0.52347292;0.811046951
0;0.823811408;0.936918685;0.434504948;0.973214016
0;0.888272625;0.932965635;0.446009847;0.916739729
0;0.733963063;0.926349047;0.491639448;0.825346918
0;0.762156252;0.93415689;0.503924341;0.843184086
0;0.815386619;0.936334535;0.51538049;0.782567948
0;0.852594853;0.962663181;0.681421538;0.886295613
0;0.858471188;0.945253403;0.542387754;0.947123379
0;0.841667099;0.945238464;0.585287379;0.872630529
0;0.852410395;0.942342305;0.543606493;0.821870182
0;0.863898754;0.936215842;0.509384293;0.91918856
0;0.822632131;0.938498375;0.5029006;0.905402546
0;0.776599002;0.942628269;0.537074051;0.939958279
0;0.857060286;0.935820985;0.48803198;0.83278411
0;0.836481144;0.931280608;0.476673329;0.898600236
0;0.814287903;0.932555729;0.444839858;0.850107325
0;0.85452831;0.933780865;0.460000975;0.872570064
0;0.911584684;0.914525598;0.519231707;0.896423497
0;0.928821927;0.944663517;0.537756545;0.984762826
0;0.855848546;0.936561583;0.495880661;0.859630559
0;0.723262828;0.930608563;0.448691074;0.89548629
0;0.782932045;0.934396856;0.4742846;0.985276778
0;0.825047341;0.939569857;0.521376688;0.878163074
0;0.855029004;0.933241552;0.491785697;0.957644285
0;0.738182204;0.932177771;0.504996831;0.823139946
0;0.881037768;0.961396743;0.683322771;0.949511745
0;0.76199465;0.932220611;0.495539414;0.773256341
0;0.886450464;0.941665265;0.551503924;0.953321039
0;0.797401519;0.93790429;0.546580217;0.881790973
0;0.842161702;0.958845361;0.557792619;0.939565257
0;0.784738306;0.941416546;0.58972359;0.934848989
0;0.7867791;0.935066047;0.49368693;0.787677238
0;0.863159924;0.9388277;0.523619168;0.88904677
0;0.813413302;0.933452879;0.490810705;0.857544517
0;0.87086489;0.865063747;0.404377712;0.891193276
0;0.843247356;0.936543209;0.510359284;0.865707289
0;0.783554458;0.933549868;0.496855653;0.847991051
0;0.833814849;0.929882469;0.465753425;0.849502676
0;0.768253106;0.936088503;0.515331741;0.834749222
0;0.853768796;0.934406653;0.485058256;0.831030626
0;0.921879127;0.9533998;0.520157949;0.941862926
0;0.880052197;0.957369622;0.565251304;0.891435136
0;0.838252222;0.909599426;0.334324575;0.855125918
0;0.893212653;0.941079134;0.500804368;0.98128609
0;0.882977879;0.949841022;0.582703651;0.897783959
0;0.922603316;0.891987431;0.30624482;0.972186111
0;0.813170916;0.921778934;0.469360893;0.842911993
0;0.834409521;0.921932967;0.442402379;0.859902651
0;0.749993841;0.929961907;0.469360893;0.902469994
0;0.82074766;0.93255903;0.482425779;0.864437525
0;0.826499372;0.906436195;0.395700288;0.916588566
0;0.968401965;0.90337333;0.365183055;0.974181455
0;0.826830664;0.927610923;0.44230488;0.943948968
0;0.895288164;0.934422025;0.487739482;0.945702452
0;0.760529464;0.943219433;0.522936674;0.837379448
0;0.769931985;0.937672322;0.532442841;0.826374822
0;0.751361066;0.934908129;0.501828109;0.840705022
0;0.749036354;0.892577481;0.393652806;0.887656075
0;0.798293218;0.936097625;0.508994296;0.766937751
1;0.697667398;0.910578421;0.416516355;0.833479457
1;0.755729691;0.930467637;0.471310876;0.834446897
0;0.772275956;0.943416793;0.532491591;0.867430541
0;0.766207063;0.926508907;0.459123483;0.833479457
0;0.79920461;0.939647468;0.497489397;0.919097863
0;0.781767785;0.937256967;0.500219373;0.862381715
0;0.818141625;0.936023048;0.465217179;0.944160595
0;0.855514637;0.9506815;0.567932531;0.901986274
0;0.752934146;0.933608574;0.47652708;0.91858391
0;0.879927498;0.941119754;0.549261444;0.876439822
0;0.833095158;0.93556498;0.48457076;0.850077093
0;0.792535478;0.924539459;0.456734754;0.88807933
0;0.872421332;0.933466476;0.493784429;0.821567857
0;0.847789816;0.933488715;0.464242188;0.987030263
0;0.795666772;0.938114257;0.498171891;0.889590954
0;0.796631664;0.94303161;0.531077853;0.907186262
0;0.756385643;0.928611221;0.443084873;0.837077123
0;0.786843926;0.938660534;0.522546678;0.935453638
0;0.883434557;0.858601313;0.415443865;0.931855972
0;0.832922664;0.939933188;0.523326671;0.824349246
0;0.776356467;0.934573153;0.542046507;0.871693322
0;0.952382131;0.936456299;0.484424511;0.9511443
0;0.743690832;0.93640079;0.521912933;0.907549052
0;0.96944433;0.944801771;0.522546678;0.984823291
0;0.724593118;0.932639912;0.475308341;0.837137588
0;0.813006035;0.93300748;0.475503339;0.854853826
0;0.952809603;0.919756991;0.474625847;0.954379176
0;0.919790778;0.937081649;0.521620436;0.970311697
0;0.84314765;0.939971763;0.539609028;0.832512017
0;0.874156456;0.94427364;0.542436504;0.885237476
0;0.835649567;0.937453787;0.500999366;0.841702694
0;0.783743238;0.929953586;0.445961098;0.956707077
0;0.694836898;0.930628183;0.439282406;0.72669831
0;0.853434019;0.941678034;0.453322283;0.965655894
0;0.752231415;0.871249299;0.336323307;0.79463071
0;0.815548648;0.942939261;0.490128211;0.786709798
0;0.745472176;0.948566074;0.503924341;0.82646552
0;0.772643766;0.921127066;0.425876274;0.888593282
0;0.786323745;0.934187393;0.495490664;0.789249327
0;0.838420147;0.912663164;0.525569151;0.825044593
0;0.773709977;0.896148691;0.341003266;0.924509478
0;0.808217048;0.936452788;0.538390289;0.776944705
0;0.767558906;0.920385235;0.423097548;0.853432899
0;0.870968271;0.79427718;0.324964657;0.880974695
0;0.839870854;0.917960656;0.428654999;0.984641896
0;0.793163547;0.933738645;0.489786964;0.821265532
0;0.836694728;0.93121051;0.444449861;0.961514043
0;0.815425233;0.884449223;0.283332521;0.870786347
0;0.714923526;0.912389529;0.426656267;0.837863168
0;0.842369661;0.933282903;0.48461951;0.818332981
0;0.816800867;0.929246087;0.429434992;0.890256069
0;0.84230252;0.942189989;0.528542875;0.966804728
0;0.839683362;0.933674864;0.500999366;0.893944433
0;0.845991487;0.933372336;0.483059523;0.816337636
0;0.835585091;0.93543972;0.492858187;0.922725761
0;0.823241846;0.928364855;0.463023449;0.922665296
0;0.746199078;0.931422572;0.492273193;0.96233032
0;0.87205637;0.93334249;0.470774631;0.851709647
0;0.841934466;0.920752342;0.43660118;0.896242102
0;0.839910804;0.938154062;0.472529615;0.914109502
0;0.866859177;0.922126469;0.433042461;0.88176074
0;0.912490955;0.952055647;0.652708039;0.895456057
0;0.867083012;0.938705083;0.490566958;0.995102337
0;0.850595386;0.93511027;0.486715741;0.852556157
0;0.696862255;0.912799056;0.425681275;0.880883998
0;0.787855474;0.93315478;0.477160825;0.908486259
0;0.778946741;0.92970599;0.464632184;0.8378934
0;0.856140382;0.918612968;0.408716424;0.966986123
0;0.727779874;0.934363956;0.508068054;0.836805031
0;0.899975347;0.951249353;0.546921464;0.972458204
0;0.756378153;0.931749296;0.489786964;0.766847054
0;0.928259941;0.931919615;0.470774631;0.974816338
0;0.866531696;0.937952593;0.524204163;0.966048916
0;0.791264208;0.94214951;0.471554624;0.920186232
0;0.757962829;0.919307353;0.49027446;0.929890861
0;0.80534942;0.938368648;0.514064252;0.848384074
0;0.844539733;0.927581022;0.437917418;0.886718868
0;0.801114683;0.932407831;0.481889533;0.816428334
0;0.913256651;0.866989271;0.424365037;0.896816519
0;0.882352271;0.941495513;0.4685809;0.886416543
0;0.7837773;0.928265267;0.464437186;0.850258488
0;0.811165197;0.930539757;0.484375762;0.815672522
0;0.75263178;0.931754169;0.499195632;0.833872479
0;0.885382951;0.938970112;0.515965485;0.866523566
0;0.930352454;0.926982838;0.414322625;0.972941923
0;0.881148148;0.950213709;0.587822357;0.901714182
0;0.816461535;0.927500714;0.457660995;0.840342232
0;0.815860574;0.937235641;0.447911081;0.929467606
0;0.916234532;0.942959285;0.502461853;0.965051244
0;0.802171042;0.926941787;0.439916151;0.984581431
0;0.933272817;0.837289631;0.358114366;0.980107023
0;0.812050486;0.916579159;0.480134549;0.857604982
0;0.819905333;0.934071765;0.494613172;0.854460804
0;0.783696273;0.932500064;0.51889046;0.910693231
0;0.832589007;0.93627723;0.502364354;0.880158418
0;0.832051527;0.911858859;0.480670794;0.874777035
0;0.950102893;0.903155556;0.352849413;0.964144269
0;0.757165572;0.916659038;0.418076342;0.897965354
0;0.878739987;0.933747476;0.487836981;0.927351332
0;0.772990787;0.944558832;0.51542924;0.86876077
0;0.819281437;0.936067244;0.522595427;0.873870061
0;0.774049664;0.937441853;0.513576756;0.872721226
0;0.72933317;0.886145038;0.391459075;0.826405055
0;0.845066773;0.93234666;0.476673329;0.816942286
1;0.709933128;0.925291388;0.480427046;0.784351664
1;0.739628131;0.917744617;0.438453664;0.841249206
1;0.672385127;0.910202775;0.432116219;0.786800496
0;0.800863793;0.923350616;0.439916151;0.832270158
0;0.807274732;0.939556717;0.496953152;0.947032681
0;0.813791086;0.941549453;0.52576415;0.847718959
0;0.822780648;0.937630997;0.491103203;0.955830335
0;0.895383508;0.947294174;0.551747672;0.854672431
0;0.765035713;0.929559376;0.462925949;0.912779273
0;0.85966998;0.941216706;0.532394092;0.89974907
0;0.841868032;0.937038477;0.497440647;0.846963147
0;0.820528905;0.931017112;0.519426705;0.872025879
0;0.87168531;0.935319412;0.497586896;0.819360885
0;0.856924611;0.934838021;0.466825915;0.984430269
0;0.782051012;0.927726982;0.463364696;0.866735194
0;0.793918313;0.948489861;0.546043972;0.911116486
0;0.753948457;0.928960131;0.506069322;0.831605043
0;0.804933323;0.935295103;0.52118169;0.944735012
0;0.838889236;0.882382883;0.539999025;0.915832754
0;0.849292184;0.93549985;0.497343148;0.870997974
0;0.748593786;0.91442517;0.448739824;0.85161895
0;0.965272227;0.939245252;0.499000634;0.961090788
0;0.754329689;0.935162965;0.512358017;0.857363122
0;0.926350355;0.903515068;0.352703164;0.933760619
0;0.74600984;0.945076731;0.541559011;0.877649122
0;0.817881739;0.938650908;0.508214303;0.846781752
0;0.93187472;0.93895596;0.516940477;0.920609487
0;0.858956499;0.936329141;0.499878126;0.953744294
0;0.848033629;0.935477734;0.50509433;0.83849805
0;0.894665985;0.943586297;0.531272851;0.92538622
0;0.855213356;0.935721817;0.482084532;0.861353811
0;0.77622393;0.937577799;0.497538147;0.933095504
0;0.762760963;0.936509833;0.488568225;0.80191674
0;0.922186081;0.948752439;0.600350997;0.929104816
0;0.854042417;0.936672125;0.48452201;0.961211718
0;0.758685168;0.921895699;0.521084191;0.792302809
0;0.81825656;0.937242851;0.498171891;0.793542341
0;0.751183537;0.945153529;0.525374153;0.817667866
0;0.830665978;0.923288078;0.433724955;0.94494664
0;0.781085497;0.934648961;0.495051918;0.795174895
0;0.935122392;0.929418173;0.522107932;0.908183934
0;0.766717855;0.866140363;0.340028275;0.80666324
0;0.846486889;0.929694561;0.520109199;0.832965505
0;0.877067419;0.942966779;0.542095257;0.856456148
0;0.809566959;0.944534062;0.541217764;0.951930344
0;0.789855512;0.929656142;0.493004436;0.878495631
0;0.697069774;0;0.082825525;0.822414366
0;0.905307692;0.949119217;0.620338322;0.960516371
0;0.758771508;0.88238515;0.269000146;0.946125707
0;0.816215613;0.900008961;0.421586311;0.970281464
0;0.940815404;0.868184932;0.249305319;0.952897784
0;0.909399159;0.94887488;0.556183883;0.946760589
0;0.899378045;0.920275995;0.459562229;0.970855882
0;0.780576702;0.93232144;0.464144689;0.735133174
0;0.765207625;0.918182565;0.4513723;0.871390997
0;0.831485484;0.92656713;0.480329547;0.920972277
0;0.826336913;0.898566929;0.555062643;0.906339753
0;0.725592658;0.909028821;0.382927899;0.761223811
0;0.806475438;0.934366853;0.480865792;0.941651298
0;0.823393148;0.932900305;0.470969629;0.879614233
0;0.730821968;0.89941603;0.459220982;0.801463252
0;0.828153777;0.919701937;0.440744893;0.859781721
0;0.819271445;0.92421906;0.449081071;0.905976963
